"Antwort ID","Datum Abgeschickt","Letzte Seite","Start-Sprache","Zufallsstartwert","Datum gestartet","Datum letzte Aktivität","Weiterleitungs-URL","Welche der folgenden Kategorien trifft auf dich zu?","Welcher Fakultät gehörst du an?","Welcher Fakultät gehörst du an? [Sonstiges]","Studierst du im Rahmen eines Austauschprogramms an der Hochschule Reutlingen?","Bist du älter als 26 Jahre?","Wie bewertest du deinen Wissensstand zum Deutschlandticket?","Wie bewertest du deinen Wissensstand zum Vollsolidarmodell an Hochschulen?","Welche Verkehrsmittel nutzt du aktuell am meisten, um zur Hochschule zu kommen?  [Rank 1]","Welche Verkehrsmittel nutzt du aktuell am meisten, um zur Hochschule zu kommen?  [Rank 2]","Welche Verkehrsmittel nutzt du aktuell am meisten, um zur Hochschule zu kommen?  [Rank 3]","Wie häufig nutzt du aktuell den Öffentlichen Nahverkehr, um zur Hochschule zu kommen?","Wie häufig nutzt du den Öffentlichen Nahverkehr ansonsten?","Wie viel gibst du aktuell pro Monat für deine Mobilität aus? [Ausgaben in Euro]","Wie weit von der Hochschule entfernt wohnst du circa? [Abstand in Kilometern]","Wie lange brauchst du in der Regel zur Hochschule? [Dauer in Minuten]","Hast du aktuell eines der folgenden Tickets?","Hast du aktuell eines der folgenden Tickets? [Sonstiges]","Wie wichtig ist dir die Klimafreundlichkeit der von dir genutzten Verkehrsmittel?","Wie stehst du zur Einführung des Deutschlandtickets im Vollsolidarmodell an der Hochschule Reutlingen?","Hältst du den genannten Betrag von 29,40€ pro Monat (180€ pro Semester) für angemessen?  Info: Aktuell zahlst du bereits circa 30€ pro Semester als Teilsolidarbeitrag in deinem Semesterbeitrag - unabhängig davon, ob du ein Ticket nutzt! ","Welchen Betrag findest du angemessen? [Betrag pro Semester in Euro]","Wie fair findest du, dass alle den Beitrag zahlen - auch, wenn sie das Ticket nicht nutzen?","Erwartest du, dass das Deutschlandticket im Vollsolidarmodell deine Nutzung des Öffentlichen Nahverkehrs verändern würde?","Welche Alternativen zum Deutschlandticket im Vollsolidarmodell würdest du vorschlagen?","Gesamtzeit","Gruppenzeit: Fragen zur Person","Fragenzeit: G01Q01","Fragenzeit: G01Q02","Fragenzeit: G01Q03","Fragenzeit: G01Q04","Gruppenzeit: Allgemeiner Wissensstand zum Deutschlandticket im Vollsolidarmodel","Fragenzeit: G02Q01","Fragenzeit: G02Q02","Gruppenzeit: Aktuelle Mobilität / Nutzung von Verkehrsmitteln","Fragenzeit: G04Q01","Fragenzeit: G04Q02","Fragenzeit: G04Q03","Fragenzeit: G04Q04","Fragenzeit: G04Q05","Fragenzeit: G04Q06","Fragenzeit: G04Q07","Gruppenzeit: Einstellung zu Klimafreundlichkeit im Verkehr","Fragenzeit: G05Q01","Gruppenzeit: Informierte Stellung zum Deutschlandticket im Vollsolidarmodell an der Hochschule Reutlingen","Fragenzeit: G03Q01","Gruppenzeit: Einstellung zu genannten Konditionen","Fragenzeit: G06Q01","Fragenzeit: G06Q02","Fragenzeit: G06Q03","Gruppenzeit: Auswirkung auf Teilnehmer","Fragenzeit: G07Q01","Gruppenzeit: Alternativen","Fragenzeit: G08Q01"
"259","2024-06-23 12:14:12","8","de","408540651","2024-06-23 12:10:37","2024-06-23 12:14:12",,"Student:in","ESB","","Nein","Nein","Eher gut","Eher schlecht","Bus und Bahn","Auto","","Täglich","Täglich","130","7","30","Deutschlandticket","","Eher wichtig","Sehr positiv","Ja",,"Sehr unfair",,"","215.67","22.19",,,,,"16.16",,,"119.74",,,,,,,,"6.99",,"19.98",,"27.57",,,,,,"3.04",
"260","2024-06-23 12:16:23","8","de","477983817","2024-06-23 12:13:35","2024-06-23 12:16:23",,"Student:in","ESB","","Nein","Nein","Eher gut","Eher schlecht","Zu Fuß","","","Nie","Mehrmals pro Woche","50","1","5","JugendBW-Ticket","","Eher wichtig","Eher positiv","Ja",,"Eher fair",,"","169.6","14.21",,,,,"14.98",,,"82.52",,,,,,,,"12.48",,"18.13",,"24.27",,,,,,"3.01",
"261","2024-06-23 12:23:03","8","de","1141189094","2024-06-23 12:13:50","2024-06-23 12:23:03",,"Student:in","ESB","","Nein","Nein","Eher schlecht","Sehr schlecht","Auto","Zu Fuß","Bus und Bahn","Nie","Nie","170","30","35","Ich habe kein vergleichbares Ticket","","Eher unwichtig","Sehr ablehnend","Ja",,"Sehr unfair","Gar nicht","","557.51","23.93",,,,,"406",,,"45.72",,,,,,,,"4.76",,"33.72",,"26.89",,,,"11.87",,"4.62",
"262","2024-06-23 12:20:28","8","de","1869263689","2024-06-23 12:14:48","2024-06-23 12:20:28",,"Student:in","ESB","","Nein","Nein","Eher gut","Sehr schlecht","Auto","Fahrrad","Zu Fuß","Nie","Weniger als einmal pro Woche","85","4.4","8","Ich habe kein vergleichbares Ticket","","Nicht wichtig","Eher positiv","Ja",,"Sehr fair","Etwas","","343.75","15.64",,,,,"47.99",,,"178.41",,,,,,,,"9.09",,"29.75",,"42.67",,,,"17.26",,"2.94",
"263",,"4","de","236675120","2024-06-23 12:16:20","2024-06-23 12:19:58",,"Student:in","ESB","","Nein","Nein","Sehr Gut","Eher gut","Auto","Bus und Bahn","Fahrgemeinschaft","Einmal pro Woche","Einmal pro Woche","200","20","20","Ich habe kein vergleichbares Ticket","","Eher wichtig",,"N/A",,,,,"219.9","59.72",,,,,"18.81",,,"133.4",,,,,,,,"7.97",,,,,,,,,,,
"264","2024-06-23 12:24:10","8","de","1020778935","2024-06-23 12:17:23","2024-06-23 12:24:10",,"Student:in","ESB","","Nein","Nein","Eher schlecht","Sehr schlecht","Auto","Fahrrad","Bus und Bahn","Nie","Nie","90","15","15","Ich habe kein vergleichbares Ticket","","Nicht wichtig","Sehr positiv","Ja",,"Sehr unfair","Etwas","Weniger Steuern auf Treibstoff.","410.66","49.01",,,,,"42.39",,,"135.83",,,,,,,,"12.42",,"62.46",,"61.11",,,,"12.64",,"34.8",
"265","2024-06-23 12:29:53","8","de","1580282605","2024-06-23 12:25:02","2024-06-23 12:29:53",,"Student:in","ESB","","Nein","Ja","Eher gut","Sehr gut","Bus und Bahn","","","Täglich","Mehrmals pro Woche","100","30","60","Naldo Semesterticket","","Eher wichtig","Eher positiv","Ja",,"Eher fair",,"","295.48","24.74",,,,,"27.43",,,"123.85",,,,,,,,"11.42",,"51.18",,"36.92",,,,,,"19.94",
"266","2024-06-23 12:39:08","8","de","2146932137","2024-06-23 12:35:07","2024-06-23 12:39:08",,"Student:in","ESB","","Nein","Nein","Eher gut","Eher schlecht","Auto","Bus und Bahn","Fahrrad","Einmal pro Woche","Mehrmals pro Woche","50","15","25","Ich habe kein vergleichbares Ticket","","Eher wichtig","Sehr positiv","Ja",,"Eher unfair","Sehr","","244.9","13.56",,,,,"21.36",,,"109.69",,,,,,,,"5.85",,"25.48",,"45.17",,,,"18.73",,"5.06",
"267","2024-06-23 12:38:34","8","de","941140823","2024-06-23 12:35:29","2024-06-23 12:38:34",,"Student:in","TEX","","Nein","Nein","Eher gut","Eher schlecht","Zu Fuß","Fahrgemeinschaft","Auto","Weniger als einmal pro Woche","Weniger als einmal pro Woche","120","0","5","Ich habe kein vergleichbares Ticket","","Eher unwichtig","Sehr ablehnend","Nein","0","Eher unfair","Sehr","","189.63","14.18",,,,,"12.38",,,"44.61",,,,,,,,"5.42",,"54.83",,"24.66",,,,"7.92",,"25.63",
"268","2024-06-23 12:47:28","8","de","1285451850","2024-06-23 12:42:56","2024-06-23 12:47:28",,"Student:in","ESB","","Nein","Nein","Eher gut","Sehr schlecht","Zu Fuß","Bus und Bahn","","Täglich","Täglich","30","3.8","40","JugendBW-Ticket","","Nicht wichtig","Eher positiv","Ja",,"Sehr unfair",,"Jugend BW","275.43","14.58",,,,,"18.64",,,"135.67",,,,,,,,"10.63",,"62.13",,"13.45",,,,,,"20.33",
"269","2024-06-23 12:48:22","8","de","310016421","2024-06-23 12:44:05","2024-06-23 12:48:22",,"Student:in","ESB","","Nein","Nein","Eher schlecht","Eher gut","Bus und Bahn","Auto","Fahrgemeinschaft","Mehrmals pro Woche","Mehrmals pro Woche","30","50","70","Sonstiges","Polygo","Sehr wichtig","Eher positiv","Ja",,"Eher unfair",,"","259.43","19.38",,,,,"26.11",,,"140.7",,,,,,,,"10.82",,"36.11",,"23.17",,,,,,"3.14",
"270","2024-06-23 12:46:42","8","de","2014744270","2024-06-23 12:44:21","2024-06-23 12:46:42",,"Student:in","ESB","","Nein","Nein","Eher schlecht","Eher schlecht","Fahrgemeinschaft","Auto","","Nie","Nie","300","40","40","Ich habe kein vergleichbares Ticket","","Nicht wichtig","Sehr ablehnend","Nein","0","Sehr unfair","Gar nicht","","143.67","12.73",,,,,"9.76",,,"53.09",,,,,,,,"6.61",,"28.59",,"22.22",,,,"6.68",,"3.99",
"271","2024-06-23 12:52:18","8","de","1007420609","2024-06-23 12:49:25","2024-06-23 12:52:18",,"Student:in","ESB","","Nein","Nein","Eher gut","Eher schlecht","Bus und Bahn","Zu Fuß","Auto","Mehrmals pro Woche","Mehrmals pro Woche","100","5","15","Deutschlandticket","","Sehr wichtig","Sehr positiv","Ja",,"Sehr fair",,"","175.5","14.29",,,,,"16.42",,,"82.04",,,,,,,,"5.31",,"37.26",,"16.57",,,,,,"3.61",
"272","2024-06-23 12:55:04","8","de","202812703","2024-06-23 12:53:04","2024-06-23 12:55:04",,"Student:in","ESB","","Nein","Nein","Eher gut","Eher schlecht","Auto","Fahrrad","Bus und Bahn","Einmal pro Woche","Mehrmals pro Woche","150","3","15","Deutschlandticket","","Eher wichtig","Sehr positiv","Ja",,"Eher fair",,"","122.97","9.01",,,,,"9.52",,,"51.05",,,,,,,,"3.9",,"28.61",,"17.6",,,,,,"3.28",
"273","2024-06-23 12:56:34","8","de","1377997419","2024-06-23 12:53:19","2024-06-23 12:56:34",,"Student:in","ESB","","Nein","Nein","Eher schlecht","Sehr schlecht","Zu Fuß","Bus und Bahn","Auto","Nie","Mehrmals pro Woche","280","30","60","Deutschlandticket","","Eher wichtig","Sehr positiv","Ja",,"Sehr unfair",,"","198.2","13.15",,,,,"13.38",,,"108.4",,,,,,,,"8.68",,"28.86",,"21.53",,,,,,"4.2",
"274","2024-06-23 13:07:45","8","de","149552195","2024-06-23 13:04:39","2024-06-23 13:07:45",,"Student:in","ESB","","Nein","Nein","Eher gut","Eher schlecht","Bus und Bahn","Zu Fuß","","Mehrmals pro Woche","Täglich","40","2","10","JugendBW-Ticket","","Eher wichtig","Sehr positiv","Nein","20","Eher unfair",,"-","187.64","13.3",,,,,"14.44",,,"59.05",,,,,,,,"6.19",,"39.8",,"48.08",,,,,,"6.78",
"275","2024-06-23 13:08:39","8","de","2109357443","2024-06-23 13:04:54","2024-06-23 13:08:39",,"Student:in","ESB","","Nein","Nein","Eher gut","Sehr schlecht","Bus und Bahn","Zu Fuß","Fahrgemeinschaft","Täglich","Mehrmals pro Woche","205","6","45","Deutschlandticket","","Nicht wichtig","Sehr positiv","Ja",,"Sehr fair",,"","227.72","15.39",,,,,"28.27",,,"118.62",,,,,,,,"12.48",,"33.26",,"14.16",,,,,,"5.54",
"276",,"7","de","66903581","2024-06-23 13:06:24","2024-06-23 13:10:36",,"Student:in","ESB","","Nein","Nein","Eher gut","Eher schlecht","Auto","Fahrgemeinschaft","Bus und Bahn","Weniger als einmal pro Woche","Einmal pro Woche","300","12","20","Ich habe kein vergleichbares Ticket","","Eher wichtig","Sehr positiv","Ja",,"Eher fair","Etwas",,"255.1","15.65",,,,,"14.46",,,"117.9",,,,,,,,"8.75",,"64.93",,"23.18",,,,"10.23",,,
"277","2024-06-23 13:09:37","8","de","104876762","2024-06-23 13:06:30","2024-06-23 13:09:37",,"Student:in","ESB","","Nein","Nein","Eher schlecht","Sehr schlecht","Bus und Bahn","Zu Fuß","","Täglich","Mehrmals pro Woche","50","3","15","Naldo Semesterticket","","Nicht wichtig","Sehr positiv","Ja",,"Eher fair",,"","189.29","12.73",,,,,"23.81",,,"102.32",,,,,,,,"7.33",,"12.89",,"24.43",,,,,,"5.78",
"278",,"5","de","324326080","2024-06-23 13:06:34","2024-06-23 13:09:58",,"Student:in","ESB","","Nein","Nein","Sehr Gut","Eher schlecht","Fahrrad","Bus und Bahn","Zu Fuß","Weniger als einmal pro Woche","Täglich","30","10","15","Deutschlandticket","","Eher wichtig","Sehr positiv","Nein",,"Sehr fair",,,"207.39","13.78",,,,,"16.45",,,"78.42",,,,,,,,"8.59",,"44.15",,"46",,,,,,,
"279","2024-06-23 13:12:27","8","de","1364927642","2024-06-23 13:06:45","2024-06-23 13:12:27",,"Student:in","ESB","","Nein","Nein","Sehr Gut","Sehr schlecht","Auto","","","Nie","Täglich","30","6","15","JugendBW-Ticket","","Eher unwichtig","Sehr ablehnend","Nein","0","Sehr unfair",,"Ticket sollte man sich eigenständig von seinem erarbeiteten Geld holen, sind ja nicht im Kommunismus. Warum soll ich jetzt 300 euro pro jahr verschenken…","345.21","13.75",,,,,"18.52",,,"73.83",,,,,,,,"9.05",,"87.81",,"39.31",,,,,,"102.94",
"280","2024-06-23 13:09:39","8","de","130709673","2024-06-23 13:06:51","2024-06-23 13:09:39",,"Student:in","ESB","","Nein","Nein","Eher gut","Eher gut","Bus und Bahn","Auto","Zu Fuß","Mehrmals pro Woche","Mehrmals pro Woche","205","30","40","Deutschlandticket","","Eher wichtig","Eher positiv","Ja",,"Sehr fair",,"","170.23","22.27",,,,,"13.76",,,"63.27",,,,,,,,"10.89",,"38.24",,"19.06",,,,,,"2.74",
"281","2024-06-23 13:15:31","8","de","10269075","2024-06-23 13:11:52","2024-06-23 13:15:31",,"Student:in","ESB","","Nein","Nein","Eher schlecht","Sehr schlecht","Auto","Fahrgemeinschaft","","Nie","Täglich","180","35","40","Deutschlandticket","","Eher unwichtig","Sehr positiv","Ja",,"Eher unfair",,"Keine Alternativen, ich zahl auch gerne 50€ im Monat wenn die Bahn pünktlich kommen würde. Service verbessern, dann steigen automatisch mehr Menschen um.","221.41","14.76",,,,,"16.12",,,"54.68",,,,,,,,"6.93",,"27.18",,"31.52",,,,,,"70.22",
"282","2024-06-23 13:21:53","8","de","1523517773","2024-06-23 13:15:58","2024-06-23 13:21:53",,"Student:in","ESB","","Nein","Nein","Sehr Gut","Sehr schlecht","Zu Fuß","","","Nie","Täglich","40","1","5","JugendBW-Ticket","","Eher wichtig","Sehr positiv","Ja",,"Sehr unfair",,"","358.7","15.45",,,,,"51.46",,,"173.2",,,,,,,,"4.8",,"82.28",,"26.53",,,,,,"4.98",
"283","2024-06-23 16:30:19","8","de","2031379214","2024-06-23 13:18:23","2024-06-23 16:30:19",,"Student:in","ESB","","Nein","Nein","Eher gut","Sehr schlecht","Auto","Bus und Bahn","Zu Fuß","Nie","Einmal pro Woche","110","35","35","Ich habe kein vergleichbares Ticket","","Eher wichtig","Eher positiv","Nein","120","Eher unfair","Etwas","","11518.8","11.16",,,,,"11299.5",,,"87.95",,,,,,,,"6.26",,"45.38",,"52.45",,,,"12.62",,"3.46",
"284","2024-06-23 13:20:39","8","de","1291518900","2024-06-23 13:18:27","2024-06-23 13:20:39",,"Student:in","ESB","","Nein","Nein","Sehr Gut","Sehr schlecht","Auto","Fahrrad","Zu Fuß","Nie","Mehrmals pro Woche","240","33","30","Ich habe kein vergleichbares Ticket","","Sehr wichtig","Sehr positiv","Ja",,"Sehr unfair","Etwas","","133.99","12.22",,,,,"12.77",,,"60.19",,,,,,,,"5.49",,"16.12",,"16.73",,,,"7.18",,"3.29",
"285","2024-06-23 13:24:03","8","de","1068543373","2024-06-23 13:20:44","2024-06-23 13:24:03",,"Student:in","ESB","","Nein","Nein","Sehr Gut","Eher schlecht","Auto","","","Weniger als einmal pro Woche","Weniger als einmal pro Woche","60","30","20","Ich habe kein vergleichbares Ticket","","Eher unwichtig","Sehr ablehnend","Ja",,"Sehr unfair","Gar nicht","","202.28","13.32",,,,,"11.41",,,"82.48",,,,,,,,"8.36",,"33.15",,"35.11",,,,"8.63",,"9.82",
"286","2024-06-23 14:28:02","8","de","1741078021","2024-06-23 13:27:12","2024-06-23 14:28:02",,"Student:in","ESB","","Nein","Nein","Eher gut","Eher schlecht","Fahrrad","Zu Fuß","","Nie","Mehrmals pro Woche","50","3","10","Ich habe kein vergleichbares Ticket","","Nicht wichtig","Eher ablehnend","Nein","80","Sehr unfair","Etwas","","3653.13","47.73",,,,,"77.41",,,"91.42",,,,,,,,"13.08",,"3368.77",,"43.2",,,,"8.02",,"3.5",
"287","2024-06-23 14:43:53","8","de","1828434381","2024-06-23 13:38:50","2024-06-23 14:43:53",,"Student:in","ESB","","Nein","Nein","Eher schlecht","Sehr schlecht","Auto","","","Nie","Weniger als einmal pro Woche","130","15","20","Deutschlandticket","","Eher unwichtig","Sehr ablehnend","Nein","1","Sehr unfair",,"Jeder zahlt selber","3904.99","11.01",,,,,"3630.39",,,"50.87",,,,,,,,"13.48",,"70.93",,"111.63",,,,,,"16.68",
"288","2024-06-23 13:43:49","8","de","1782930804","2024-06-23 13:41:08","2024-06-23 13:43:49",,"Student:in","ESB","","Nein","Nein","Eher gut","Eher gut","Auto","","","Nie","Einmal pro Woche","30","35","35","Ich habe kein vergleichbares Ticket","","Eher wichtig","Sehr ablehnend","Nein","0","Sehr unfair","Gar nicht","","163.32","12.42",,,,,"15.78",,,"59.69",,,,,,,,"7.24",,"20.07",,"35.89",,,,"8.45",,"3.78",
"289","2024-06-23 13:44:33","8","de","1709893474","2024-06-23 13:41:49","2024-06-23 13:44:33",,"Student:in","ESB","","Nein","Nein","Eher gut","Eher schlecht","Bus und Bahn","Auto","","Nie","Einmal pro Woche","200","35","40","Ich habe kein vergleichbares Ticket","","Eher wichtig","Sehr positiv","Nein","20","Eher unfair","Sehr","","167.12","12.74",,,,,"14.85",,,"58.83",,,,,,,,"5.63",,"18",,"43.49",,,,"9.07",,"4.51",
"290",,"0","de","905039459","2024-06-23 13:48:37","2024-06-23 13:48:37",,,,,"N/A","N/A",,,,,,,,,,,,,,,"N/A",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"291","2024-06-23 14:02:27","8","de","1490846783","2024-06-23 13:51:13","2024-06-23 14:02:27",,"Student:in","ESB","","Nein","Nein","Eher schlecht","Sehr schlecht","Bus und Bahn","Auto","","Täglich","Weniger als einmal pro Woche","50","30","90","Deutschlandticket","","Eher wichtig","Eher positiv","Nein","25","Eher unfair",,"","676.09","51.84",,,,,"19.24",,,"207.96",,,,,,,,"9.51",,"204.48",,"137.93",,,,,,"45.13",
"292","2024-06-23 14:00:20","8","de","51630991","2024-06-23 13:54:15","2024-06-23 14:00:20",,"Student:in","ESB","","Nein","Nein","Eher gut","Eher schlecht","Fahrrad","Bus und Bahn","Zu Fuß","Mehrmals pro Woche","Mehrmals pro Woche","200","10","20","JugendBW-Ticket","","Sehr wichtig","Sehr positiv","Ja",,"Eher fair",,"","367.55","13.95",,,,,"25.85",,,"162.54",,,,,,,,"16.4",,"103.83",,"39.5",,,,,,"5.48",
"293","2024-06-23 14:11:09","8","de","1522306310","2024-06-23 14:07:33","2024-06-23 14:11:09",,"Student:in","ESB","","Nein","Nein","Eher schlecht","Eher schlecht","Bus und Bahn","","","Nie","Mehrmals pro Woche","30","0.5","4","Deutschlandticket","","Nicht wichtig","Sehr positiv","Ja",,"Sehr fair",,"","208.36","16.83",,,,,"51.66",,,"58.28",,,,,,,,"7.02",,"49.85",,"20",,,,,,"4.72",
"294",,"3","de","500008230","2024-06-23 14:35:46","2024-06-23 14:37:08",,"Student:in","ESB","","Nein","Nein","Eher schlecht","Sehr schlecht","Zu Fuß","Bus und Bahn","","Mehrmals pro Woche","Mehrmals pro Woche","50","0","10","Deutschlandticket","",,,"N/A",,,,,"82.11","12.46",,,,,"20.17",,,"49.48",,,,,,,,,,,,,,,,,,,
"295","2024-06-23 14:41:49","8","de","1747066688","2024-06-23 14:38:45","2024-06-23 14:41:49",,"Student:in","ESB","","Nein","Nein","Eher schlecht","Eher schlecht","Zu Fuß","Auto","Bus und Bahn","Mehrmals pro Woche","Einmal pro Woche","200","3","14","Naldo Semesterticket","","Eher wichtig","Sehr positiv","Nein","35","Eher fair",,"","186.42","18.46",,,,,"15.09",,,"68.28",,,,,,,,"9.6",,"9.6",,"58.24",,,,,,"7.15",
"296","2024-06-23 16:07:49","8","de","1302658751","2024-06-23 16:04:33","2024-06-23 16:07:49",,"Student:in","ESB","","Nein","Nein","Eher gut","Sehr schlecht","Fahrrad","Bus und Bahn","Zu Fuß","Mehrmals pro Woche","Täglich","40","10","20","Naldo Semesterticket","","Eher wichtig","Sehr positiv","Ja",,"Eher unfair",,"","156.04","11.29",,,,,"12.82",,,"76.83",,,,,,,,"7.54",,"17.11",,"26.27",,,,,,"4.18",
"297","2024-06-23 16:32:43","8","de","299012443","2024-06-23 16:29:11","2024-06-23 16:32:43",,"Student:in","ESB","","Nein","Nein","Eher schlecht","Sehr schlecht","Auto","Fahrgemeinschaft","Bus und Bahn","Nie","Weniger als einmal pro Woche","250","12.5","20","Ich habe kein vergleichbares Ticket","","Eher unwichtig","Sehr positiv","Ja",,"Eher unfair","Etwas","Auto fahren","216.27","13.57",,,,,"14.09",,,"87.84",,,,,,,,"8.05",,"52.62",,"23.78",,,,"7.46",,"8.86",
"298","2024-06-23 16:49:17","8","de","1382677573","2024-06-23 16:33:33","2024-06-23 16:49:17",,"Student:in","ESB","","Nein","Nein","Eher gut","Sehr schlecht","Zu Fuß","Auto","","Nie","Nie","230","1","8","Ich habe kein vergleichbares Ticket","","Eher wichtig","Sehr ablehnend","Nein","9","Sehr unfair","Gar nicht","Freiwilliges 30 Euro-Ticket, am besten noch günstiger","948.09","12.37",,,,,"13.51",,,"59.33",,,,,,,,"9.74",,"744.54",,"47.75",,,,"14.08",,"46.77",
"299",,"2","de","1672253395","2024-06-23 16:33:37","2024-06-23 16:34:07",,"Student:in","ESB","","Nein","Nein","Eher schlecht","Eher schlecht",,,,,,,,,,,,,"N/A",,,,,"31.14","16.72",,,,,"14.42",,,,,,,,,,,,,,,,,,,,,,
"300","2024-06-23 16:43:07","8","de","1845035454","2024-06-23 16:37:06","2024-06-23 16:43:07",,"Student:in","ESB","","Nein","Nein","Eher gut","Sehr schlecht","Fahrrad","","","Nie","Mehrmals pro Woche","25","4","15","Ich habe kein vergleichbares Ticket","","Sehr wichtig","Sehr positiv","Ja",,"Sehr unfair","Gar nicht","","363.85","15.77",,,,,"44.18",,,"105.33",,,,,,,,"8.8",,"127.19",,"30.54",,,,"26.21",,"5.83",
"301","2024-06-23 17:06:14","8","de","1453261704","2024-06-23 16:59:54","2024-06-23 17:06:14",,"Student:in","ESB","","Nein","Nein","Eher gut","Eher schlecht","Fahrrad","Zu Fuß","","Nie","Mehrmals pro Woche","50","0","5","Deutschlandticket","","Eher wichtig","Sehr positiv","Ja",,"Eher fair",,"Regelungen auf Länderebene (z.B. alle Studis in BW bekommen das DTicket für 29€), ist aber nicht im Verantwortungsbereich der HSRT","381.7","12.45",,,,,"15.94",,,"93.13",,,,,,,,"5.62",,"179.08",,"21.21",,,,,,"54.27",
"302","2024-06-23 18:01:54","8","de","2072095510","2024-06-23 17:57:51","2024-06-23 18:01:54",,"Student:in","ESB","","Nein","Nein","Eher schlecht","Sehr schlecht","Bus und Bahn","Zu Fuß","Auto","Mehrmals pro Woche","Nie","65","40","60","Ich habe kein vergleichbares Ticket","","Eher unwichtig","Eher positiv","Nein","0","Sehr unfair","Gar nicht","","245.17","14.96",,,,,"18.68",,,"107.18",,,,,,,,"8.12",,"44.89",,"32.35",,,,"13.25",,"5.74",
"303","2024-06-23 18:23:04","8","de","1760117944","2024-06-23 18:20:39","2024-06-23 18:23:04",,"Student:in","ESB","","Nein","Nein","Sehr Gut","Eher schlecht","Bus und Bahn","Auto","","Mehrmals pro Woche","Mehrmals pro Woche","155","60","45","Naldo Semesterticket","","Nicht wichtig","Sehr positiv","Ja",,"Sehr fair",,"Man kann auswählen ob es dabei sein soll oder nicht","147.51","12.41",,,,,"17.3",,,"49.14",,,,,,,,"6.8",,"14.06",,"23.27",,,,,,"24.53",
"304",,"2","de","1906749807","2024-06-23 18:22:24","2024-06-23 18:22:48",,"Student:in","LS","","Nein","Nein","Eher gut","Eher gut",,,,,,,,,,,,,"N/A",,,,,"25.21","10.67",,,,,"14.54",,,,,,,,,,,,,,,,,,,,,,
"305","2024-06-23 18:44:20","8","de","1884449163","2024-06-23 18:39:17","2024-06-23 18:44:20",,"Student:in","ESB","","Nein","Nein","Eher gut","Eher schlecht","Bus und Bahn","Auto","","Täglich","Einmal pro Woche","60","20","50","Deutschlandticket","","Eher unwichtig","Sehr positiv","Ja",,"Eher fair",,"Finde das modell sehr gut, wenn das Jugendticket weiterhin deutschlandweit gilt auch sehr gut","227.32","13.81",,,,,"17.32",,,"94.17",,,,,,,,"13.98",,"8.85",,"27.71",,,,,,"51.48",
